 25.03.2025.21:45 = 0 3 . (-..- (null) ...-) [(null) (null) (null)]
 PU1OIU = O I U (Oscar India Uniform) [--- .. ..-]
 PU1OIV = O I V (Oscar India Victor) [--- .. ...-]
 PU1OIW = O I W (Oscar India Whiskey) [--- .. .--]
 PU1OIY = O I Y (Oscar India Yankee) [--- .. -.--]
 PU1OIZ = O I Z (Oscar India Zulu) [--- .. --..]
 PU1OJA = O J A (Oscar Juliett Alfa) [--- .--- .-]
 PU1OJB = O J B (Oscar Juliett Bravo) [--- .--- -...]
 PU1OJC = O J C (Oscar Juliett Charlie) [--- .--- -.-.]
 PU1OJD = O J D (Oscar Juliett Delta) [--- .--- -..]
 PU1OJE = O J E (Oscar Juliett Echo) [--- .--- .]
 PU1OJG = O J G (Oscar Juliett Golf) [--- .--- --.]
 PU1OJH = O J H (Oscar Juliett Hotel) [--- .--- ....]
 PU1OJI = O J I (Oscar Juliett India) [--- .--- ..]
 PU1OJK = O J K (Oscar Juliett Kilo) [--- .--- -.-]
 PU1OJL = O J L (Oscar Juliett Lima) [--- .--- .-..]
 PU1OJM = O J M (Oscar Juliett Mike) [--- .--- --]
 PU1OJN = O J N (Oscar Juliett November) [--- .--- -.]
 PU1OJP = O J P (Oscar Juliett Papa) [--- .--- .--.]
 PU1OJQ = O J Q (Oscar Juliett Quebec) [--- .--- --.-]
 PU1OJS = O J S (Oscar Juliett Sierra) [--- .--- ...]
 PU1OJT = O J T (Oscar Juliett Tango) [--- .--- -]
 PU1OJU = O J U (Oscar Juliett Uniform) [--- .--- ..-]
 PU1OJV = O J V (Oscar Juliett Victor) [--- .--- ...-]
 PU1OJW = O J W (Oscar Juliett Whiskey) [--- .--- .--]
 PU1OJY = O J Y (Oscar Juliett Yankee) [--- .--- -.--]
 PU1OJZ = O J Z (Oscar Juliett Zulu) [--- .--- --..]
 PU1OKA = O K A (Oscar Kilo Alfa) [--- -.- .-]
 PU1OKB = O K B (Oscar Kilo Bravo) [--- -.- -...]
 PU1OKC = O K C (Oscar Kilo Charlie) [--- -.- -.-.]
 PU1OKD = O K D (Oscar Kilo Delta) [--- -.- -..]
 PU1OKE = O K E (Oscar Kilo Echo) [--- -.- .]
 PU1OKF = O K F (Oscar Kilo Foxtrot) [--- -.- ..-.]
 PU1OKG = O K G (Oscar Kilo Golf) [--- -.- --.]
 PU1OKH = O K H (Oscar Kilo Hotel) [--- -.- ....]
 PU1OKI = O K I (Oscar Kilo India) [--- -.- ..]
 PU1OKL = O K L (Oscar Kilo Lima) [--- -.- .-..]
 PU1OKM = O K M (Oscar Kilo Mike) [--- -.- --]
 PU1OKN = O K N (Oscar Kilo November) [--- -.- -.]
 PU1OKP = O K P (Oscar Kilo Papa) [--- -.- .--.]
 PU1OKQ = O K Q (Oscar Kilo Quebec) [--- -.- --.-]
 PU1OKR = O K R (Oscar Kilo Romeo) [--- -.- .-.]
 PU1OKS = O K S (Oscar Kilo Sierra) [--- -.- ...]
 PU1OKT = O K T (Oscar Kilo Tango) [--- -.- -]
 PU1OKU = O K U (Oscar Kilo Uniform) [--- -.- ..-]
 PU1OKV = O K V (Oscar Kilo Victor) [--- -.- ...-]
 PU1OKY = O K Y (Oscar Kilo Yankee) [--- -.- -.--]
 PU1OKZ = O K Z (Oscar Kilo Zulu) [--- -.- --..]
 PU1OLF = O L F (Oscar Lima Foxtrot) [--- .-.. ..-.]
 PU1OLJ = O L J (Oscar Lima Juliett) [--- .-.. .---]
 PU1OLK = O L K (Oscar Lima Kilo) [--- .-.. -.-]
 PU1OLM = O L M (Oscar Lima Mike) [--- .-.. --]
 PU1OLQ = O L Q (Oscar Lima Quebec) [--- .-.. --.-]
 PU1OLR = O L R (Oscar Lima Romeo) [--- .-.. .-.]
 PU1OLU = O L U (Oscar Lima Uniform) [--- .-.. ..-]
 PU1OLW = O L W (Oscar Lima Whiskey) [--- .-.. .--]
 PU1OLZ = O L Z (Oscar Lima Zulu) [--- .-.. --..]
 PU1OMC = O M C (Oscar Mike Charlie) [--- -- -.-.]
 PU1OME = O M E (Oscar Mike Echo) [--- -- .]
 PU1OMH = O M H (Oscar Mike Hotel) [--- -- ....]
 PU1OMI = O M I (Oscar Mike India) [--- -- ..]
 PU1OMJ = O M J (Oscar Mike Juliett) [--- -- .---]
 PU1OMK = O M K (Oscar Mike Kilo) [--- -- -.-]
 PU1OML = O M L (Oscar Mike Lima) [--- -- .-..]
 PU1OMN = O M N (Oscar Mike November) [--- -- -.]
 PU1OMP = O M P (Oscar Mike Papa) [--- -- .--.]
 PU1OMQ = O M Q (Oscar Mike Quebec) [--- -- --.-]
 PU1OMR = O M R (Oscar Mike Romeo) [--- -- .-.]
 PU1OMS = O M S (Oscar Mike Sierra) [--- -- ...]
 PU1OMU = O M U (Oscar Mike Uniform) [--- -- ..-]
 PU1OMV = O M V (Oscar Mike Victor) [--- -- ...-]
 PU1OMW = O M W (Oscar Mike Whiskey) [--- -- .--]
 PU1OMY = O M Y (Oscar Mike Yankee) [--- -- -.--]
 PU1ONA = O N A (Oscar November Alfa) [--- -. .-]
 PU1ONB = O N B (Oscar November Bravo) [--- -. -...]
 PU1ONC = O N C (Oscar November Charlie) [--- -. -.-.]
 PU1OND = O N D (Oscar November Delta) [--- -. -..]
 PU1ONF = O N F (Oscar November Foxtrot) [--- -. ..-.]
 PU1ONG = O N G (Oscar November Golf) [--- -. --.]
 PU1ONH = O N H (Oscar November Hotel) [--- -. ....]
 PU1ONI = O N I (Oscar November India) [--- -. ..]
 PU1ONJ = O N J (Oscar November Juliett) [--- -. .---]
 PU1ONK = O N K (Oscar November Kilo) [--- -. -.-]
 PU1ONL = O N L (Oscar November Lima) [--- -. .-..]
 PU1ONM = O N M (Oscar November Mike) [--- -. --]
 PU1ONP = O N P (Oscar November Papa) [--- -. .--.]
 PU1ONQ = O N Q (Oscar November Quebec) [--- -. --.-]
 PU1ONR = O N R (Oscar November Romeo) [--- -. .-.]
 PU1ONS = O N S (Oscar November Sierra) [--- -. ...]
 PU1ONT = O N T (Oscar November Tango) [--- -. -]
 PU1ONU = O N U (Oscar November Uniform) [--- -. ..-]
 PU1ONV = O N V (Oscar November Victor) [--- -. ...-]
 PU1ONW = O N W (Oscar November Whiskey) [--- -. .--]
 PU1ONY = O N Y (Oscar November Yankee) [--- -. -.--]
 PU1ONZ = O N Z (Oscar November Zulu) [--- -. --..]
 PU1OPG = O P G (Oscar Papa Golf) [--- .--. --.]
 PU1OPH = O P H (Oscar Papa Hotel) [--- .--. ....]
 PU1OPI = O P I (Oscar Papa India) [--- .--. ..]
 PU1OPJ = O P J (Oscar Papa Juliett) [--- .--. .---]
 PU1OPK = O P K (Oscar Papa Kilo) [--- .--. -.-]
 PU1OPL = O P L (Oscar Papa Lima) [--- .--. .-..]
 PU1OPN = O P N (Oscar Papa November) [--- .--. -.]
 PU1OPR = O P R (Oscar Papa Romeo) [--- .--. .-.]
 PU1OPU = O P U (Oscar Papa Uniform) [--- .--. ..-]
 PU1OPV = O P V (Oscar Papa Victor) [--- .--. ...-]
 PU1OPW = O P W (Oscar Papa Whiskey) [--- .--. .--]
 PU1OPY = O P Y (Oscar Papa Yankee) [--- .--. -.--]
 PU1OPZ = O P Z (Oscar Papa Zulu) [--- .--. --..]
 PU1OQB = O Q B (Oscar Quebec Bravo) [--- --.- -...]
 PU1OQC = O Q C (Oscar Quebec Charlie) [--- --.- -.-.]
 PU1OQD = O Q D (Oscar Quebec Delta) [--- --.- -..]
 PU1OQE = O Q E (Oscar Quebec Echo) [--- --.- .]
 PU1OQF = O Q F (Oscar Quebec Foxtrot) [--- --.- ..-.]
 PU1OQG = O Q G (Oscar Quebec Golf) [--- --.- --.]
 PU1OQH = O Q H (Oscar Quebec Hotel) [--- --.- ....]
 PU1OQI = O Q I (Oscar Quebec India) [--- --.- ..]
 PU1OQJ = O Q J (Oscar Quebec Juliett) [--- --.- .---]
 PU1OQK = O Q K (Oscar Quebec Kilo) [--- --.- -.-]
 PU1OQL = O Q L (Oscar Quebec Lima) [--- --.- .-..]
 PU1OQN = O Q N (Oscar Quebec November) [--- --.- -.]
 PU1OQP = O Q P (Oscar Quebec Papa) [--- --.- .--.]
 PU1OQR = O Q R (Oscar Quebec Romeo) [--- --.- .-.]
 PU1OQS = O Q S (Oscar Quebec Sierra) [--- --.- ...]
 PU1OQT = O Q T (Oscar Quebec Tango) [--- --.- -]
 PU1OQU = O Q U (Oscar Quebec Uniform) [--- --.- ..-]
 PU1OQV = O Q V (Oscar Quebec Victor) [--- --.- ...-]
 PU1OQW = O Q W (Oscar Quebec Whiskey) [--- --.- .--]
 PU1OQY = O Q Y (Oscar Quebec Yankee) [--- --.- -.--]
 PU1OQZ = O Q Z (Oscar Quebec Zulu) [--- --.- --..]
 PU1ORA = O R A (Oscar Romeo Alfa) [--- .-. .-]
 PU1ORB = O R B (Oscar Romeo Bravo) [--- .-. -...]
 PU1ORC = O R C (Oscar Romeo Charlie) [--- .-. -.-.]
 PU1ORD = O R D (Oscar Romeo Delta) [--- .-. -..]
 PU1ORG = O R G (Oscar Romeo Golf) [--- .-. --.]
 PU1ORH = O R H (Oscar Romeo Hotel) [--- .-. ....]
 PU1ORI = O R I (Oscar Romeo India) [--- .-. ..]
 PU1ORJ = O R J (Oscar Romeo Juliett) [--- .-. .---]
 PU1ORK = O R K (Oscar Romeo Kilo) [--- .-. -.-]
 PU1ORN = O R N (Oscar Romeo November) [--- .-. -.]
 PU1ORP = O R P (Oscar Romeo Papa) [--- .-. .--.]
 PU1ORQ = O R Q (Oscar Romeo Quebec) [--- .-. --.-]
 PU1ORS = O R S (Oscar Romeo Sierra) [--- .-. ...]
 PU1ORT = O R T (Oscar Romeo Tango) [--- .-. -]
 PU1ORU = O R U (Oscar Romeo Uniform) [--- .-. ..-]
 PU1ORV = O R V (Oscar Romeo Victor) [--- .-. ...-]
 PU1ORW = O R W (Oscar Romeo Whiskey) [--- .-. .--]
 PU1ORY = O R Y (Oscar Romeo Yankee) [--- .-. -.--]
 PU1ORZ = O R Z (Oscar Romeo Zulu) [--- .-. --..]
 PU1OSC = O S C (Oscar Sierra Charlie) [--- ... -.-.]
 PU1OSE = O S E (Oscar Sierra Echo) [--- ... .]
 PU1OSH = O S H (Oscar Sierra Hotel) [--- ... ....]
 PU1OSI = O S I (Oscar Sierra India) [--- ... ..]
 PU1OSK = O S K (Oscar Sierra Kilo) [--- ... -.-]
 PU1OSL = O S L (Oscar Sierra Lima) [--- ... .-..]
 PU1OSN = O S N (Oscar Sierra November) [--- ... -.]
 PU1OSP = O S P (Oscar Sierra Papa) [--- ... .--.]
 PU1OSQ = O S Q (Oscar Sierra Quebec) [--- ... --.-]
 PU1OST = O S T (Oscar Sierra Tango) [--- ... -]
 PU1OSU = O S U (Oscar Sierra Uniform) [--- ... ..-]
 PU1OSV = O S V (Oscar Sierra Victor) [--- ... ...-]
 PU1OSW = O S W (Oscar Sierra Whiskey) [--- ... .--]
 PU1OSY = O S Y (Oscar Sierra Yankee) [--- ... -.--]
 PU1OSZ = O S Z (Oscar Sierra Zulu) [--- ... --..]
 PU1OTB = O T B (Oscar Tango Bravo) [--- - -...]
 PU1OTD = O T D (Oscar Tango Delta) [--- - -..]
 PU1OTE = O T E (Oscar Tango Echo) [--- - .]
 PU1OTF = O T F (Oscar Tango Foxtrot) [--- - ..-.]
 PU1OTG = O T G (Oscar Tango Golf) [--- - --.]
 PU1OTI = O T I (Oscar Tango India) [--- - ..]
 PU1OTJ = O T J (Oscar Tango Juliett) [--- - .---]
 PU1OTK = O T K (Oscar Tango Kilo) [--- - -.-]
 PU1OTL = O T L (Oscar Tango Lima) [--- - .-..]
 PU1OTM = O T M (Oscar Tango Mike) [--- - --]
 PU1OTQ = O T Q (Oscar Tango Quebec) [--- - --.-]
 PU1OTR = O T R (Oscar Tango Romeo) [--- - .-.]
 PU1OTS = O T S (Oscar Tango Sierra) [--- - ...]
 PU1OTV = O T V (Oscar Tango Victor) [--- - ...-]
 PU1OTW = O T W (Oscar Tango Whiskey) [--- - .--]
 PU1OTY = O T Y (Oscar Tango Yankee) [--- - -.--]
 PU1OUA = O U A (Oscar Uniform Alfa) [--- ..- .-]
 PU1OUB = O U B (Oscar Uniform Bravo) [--- ..- -...]
 PU1OUC = O U C (Oscar Uniform Charlie) [--- ..- -.-.]
 PU1OUD = O U D (Oscar Uniform Delta) [--- ..- -..]
 PU1OUE = O U E (Oscar Uniform Echo) [--- ..- .]
 PU1OUF = O U F (Oscar Uniform Foxtrot) [--- ..- ..-.]
 PU1OUG = O U G (Oscar Uniform Golf) [--- ..- --.]
 PU1OUH = O U H (Oscar Uniform Hotel) [--- ..- ....]
 PU1OUI = O U I (Oscar Uniform India) [--- ..- ..]
 PU1OUJ = O U J (Oscar Uniform Juliett) [--- ..- .---]
 PU1OUK = O U K (Oscar Uniform Kilo) [--- ..- -.-]
 PU1OUL = O U L (Oscar Uniform Lima) [--- ..- .-..]
 PU1OUM = O U M (Oscar Uniform Mike) [--- ..- --]
 PU1OUN = O U N (Oscar Uniform November) [--- ..- -.]
 PU1OUP = O U P (Oscar Uniform Papa) [--- ..- .--.]
 PU1OUQ = O U Q (Oscar Uniform Quebec) [--- ..- --.-]
 PU1OUR = O U R (Oscar Uniform Romeo) [--- ..- .-.]
 PU1OUS = O U S (Oscar Uniform Sierra) [--- ..- ...]
 PU1OUW = O U W (Oscar Uniform Whiskey) [--- ..- .--]
 PU1OUY = O U Y (Oscar Uniform Yankee) [--- ..- -.--]
 PU1OUZ = O U Z (Oscar Uniform Zulu) [--- ..- --..]
 PU1OVA = O V A (Oscar Victor Alfa) [--- ...- .-]
 PU1OVB = O V B (Oscar Victor Bravo) [--- ...- -...]
 PU1OVC = O V C (Oscar Victor Charlie) [--- ...- -.-.]
 PU1OVD = O V D (Oscar Victor Delta) [--- ...- -..]
 PU1OVE = O V E (Oscar Victor Echo) [--- ...- .]
 PU1OVF = O V F (Oscar Victor Foxtrot) [--- ...- ..-.]
 PU1OVG = O V G (Oscar Victor Golf) [--- ...- --.]
 PU1OVH = O V H (Oscar Victor Hotel) [--- ...- ....]
 PU1OVI = O V I (Oscar Victor India) [--- ...- ..]
 PU1OVJ = O V J (Oscar Victor Juliett) [--- ...- .---]
 PU1OVK = O V K (Oscar Victor Kilo) [--- ...- -.-]
 PU1OVL = O V L (Oscar Victor Lima) [--- ...- .-..]
 PU1OVM = O V M (Oscar Victor Mike) [--- ...- --]
 PU1OVN = O V N (Oscar Victor November) [--- ...- -.]
 PU1OVP = O V P (Oscar Victor Papa) [--- ...- .--.]
 PU1OVQ = O V Q (Oscar Victor Quebec) [--- ...- --.-]
 PU1OVS = O V S (Oscar Victor Sierra) [--- ...- ...]
 PU1OVT = O V T (Oscar Victor Tango) [--- ...- -]
 PU1OVU = O V U (Oscar Victor Uniform) [--- ...- ..-]
 PU1OVW = O V W (Oscar Victor Whiskey) [--- ...- .--]
 PU1OVY = O V Y (Oscar Victor Yankee) [--- ...- -.--]
 PU1OVZ = O V Z (Oscar Victor Zulu) [--- ...- --..]
 PU1OWA = O W A (Oscar Whiskey Alfa) [--- .-- .-]
 PU1OWB = O W B (Oscar Whiskey Bravo) [--- .-- -...]
 PU1OWC = O W C (Oscar Whiskey Charlie) [--- .-- -.-.]
 PU1OWD = O W D (Oscar Whiskey Delta) [--- .-- -..]
 PU1OWE = O W E (Oscar Whiskey Echo) [--- .-- .]
 PU1OWF = O W F (Oscar Whiskey Foxtrot) [--- .-- ..-.]
 PU1OWG = O W G (Oscar Whiskey Golf) [--- .-- --.]
 PU1OWH = O W H (Oscar Whiskey Hotel) [--- .-- ....]
 PU1OWI = O W I (Oscar Whiskey India) [--- .-- ..]
 PU1OWJ = O W J (Oscar Whiskey Juliett) [--- .-- .---]
 PU1OWK = O W K (Oscar Whiskey Kilo) [--- .-- -.-]
 PU1OWM = O W M (Oscar Whiskey Mike) [--- .-- --]
 PU1OWN = O W N (Oscar Whiskey November) [--- .-- -.]
 PU1OWP = O W P (Oscar Whiskey Papa) [--- .-- .--.]
 PU1OWQ = O W Q (Oscar Whiskey Quebec) [--- .-- --.-]
 PU1OWR = O W R (Oscar Whiskey Romeo) [--- .-- .-.]
 PU1OWS = O W S (Oscar Whiskey Sierra) [--- .-- ...]
 PU1OWT = O W T (Oscar Whiskey Tango) [--- .-- -]
 PU1OWU = O W U (Oscar Whiskey Uniform) [--- .-- ..-]
 PU1OWV = O W V (Oscar Whiskey Victor) [--- .-- ...-]
 PU1OWY = O W Y (Oscar Whiskey Yankee) [--- .-- -.--]
 PU1OWZ = O W Z (Oscar Whiskey Zulu) [--- .-- --..]
 PU1OYA = O Y A (Oscar Yankee Alfa) [--- -.-- .-]
 PU1OYC = O Y C (Oscar Yankee Charlie) [--- -.-- -.-.]
 PU1OYD = O Y D (Oscar Yankee Delta) [--- -.-- -..]
 PU1OYE = O Y E (Oscar Yankee Echo) [--- -.-- .]
 PU1OYF = O Y F (Oscar Yankee Foxtrot) [--- -.-- ..-.]
 PU1OYG = O Y G (Oscar Yankee Golf) [--- -.-- --.]
 PU1OYH = O Y H (Oscar Yankee Hotel) [--- -.-- ....]
 PU1OYI = O Y I (Oscar Yankee India) [--- -.-- ..]
 PU1OYJ = O Y J (Oscar Yankee Juliett) [--- -.-- .---]
 PU1OYK = O Y K (Oscar Yankee Kilo) [--- -.-- -.-]
 PU1OYL = O Y L (Oscar Yankee Lima) [--- -.-- .-..]
 PU1OYM = O Y M (Oscar Yankee Mike) [--- -.-- --]
 PU1OYN = O Y N (Oscar Yankee November) [--- -.-- -.]
 PU1OYP = O Y P (Oscar Yankee Papa) [--- -.-- .--.]
 PU1OYQ = O Y Q (Oscar Yankee Quebec) [--- -.-- --.-]
 PU1OYR = O Y R (Oscar Yankee Romeo) [--- -.-- .-.]
 PU1OYS = O Y S (Oscar Yankee Sierra) [--- -.-- ...]
 PU1OYT = O Y T (Oscar Yankee Tango) [--- -.-- -]
 PU1OYU = O Y U (Oscar Yankee Uniform) [--- -.-- ..-]
 PU1OYV = O Y V (Oscar Yankee Victor) [--- -.-- ...-]
 PU1OYW = O Y W (Oscar Yankee Whiskey) [--- -.-- .--]
 PU1OYZ = O Y Z (Oscar Yankee Zulu) [--- -.-- --..]
 PU1OZA = O Z A (Oscar Zulu Alfa) [--- --.. .-]
 PU1OZB = O Z B (Oscar Zulu Bravo) [--- --.. -...]
 PU1OZC = O Z C (Oscar Zulu Charlie) [--- --.. -.-.]
 PU1OZD = O Z D (Oscar Zulu Delta) [--- --.. -..]
 PU1OZE = O Z E (Oscar Zulu Echo) [--- --.. .]
 PU1OZF = O Z F (Oscar Zulu Foxtrot) [--- --.. ..-.]
 PU1OZG = O Z G (Oscar Zulu Golf) [--- --.. --.]
 PU1OZH = O Z H (Oscar Zulu Hotel) [--- --.. ....]
 PU1OZI = O Z I (Oscar Zulu India) [--- --.. ..]
 PU1OZJ = O Z J (Oscar Zulu Juliett) [--- --.. .---]
 PU1OZK = O Z K (Oscar Zulu Kilo) [--- --.. -.-]
 PU1OZL = O Z L (Oscar Zulu Lima) [--- --.. .-..]
 PU1OZN = O Z N (Oscar Zulu November) [--- --.. -.]
 PU1OZP = O Z P (Oscar Zulu Papa) [--- --.. .--.]
 PU1OZQ = O Z Q (Oscar Zulu Quebec) [--- --.. --.-]
 PU1OZR = O Z R (Oscar Zulu Romeo) [--- --.. .-.]
 PU1OZS = O Z S (Oscar Zulu Sierra) [--- --.. ...]
 PU1OZT = O Z T (Oscar Zulu Tango) [--- --.. -]
 PU1OZU = O Z U (Oscar Zulu Uniform) [--- --.. ..-]
 PU1OZV = O Z V (Oscar Zulu Victor) [--- --.. ...-]
 PU1OZW = O Z W (Oscar Zulu Whiskey) [--- --.. .--]
 PU1PAE = P A E (Papa Alfa Echo) [.--. .- .]
 PU1PAL = P A L (Papa Alfa Lima) [.--. .- .-..]
 PU1PAO = P A O (Papa Alfa Oscar) [.--. .- ---]
 PU1PAU = P A U (Papa Alfa Uniform) [.--. .- ..-]
 PU1PAY = P A Y (Papa Alfa Yankee) [.--. .- -.--]
 PU1PBC = P B C (Papa Bravo Charlie) [.--. -... -.-.]
 PU1PBH = P B H (Papa Bravo Hotel) [.--. -... ....]
 PU1PBK = P B K (Papa Bravo Kilo) [.--. -... -.-]
 PU1PBL = P B L (Papa Bravo Lima) [.--. -... .-..]
 PU1PBM = P B M (Papa Bravo Mike) [.--. -... --]
 PU1PBN = P B N (Papa Bravo November) [.--. -... -.]
 PU1PBO = P B O (Papa Bravo Oscar) [.--. -... ---]
 PU1PBQ = P B Q (Papa Bravo Quebec) [.--. -... --.-]
 PU1PBR = P B R (Papa Bravo Romeo) [.--. -... .-.]
 PU1PBS = P B S (Papa Bravo Sierra) [.--. -... ...]
 PU1PBT = P B T (Papa Bravo Tango) [.--. -... -]
 PU1PBU = P B U (Papa Bravo Uniform) [.--. -... ..-]
 PU1PBV = P B V (Papa Bravo Victor) [.--. -... ...-]
 PU1PBW = P B W (Papa Bravo Whiskey) [.--. -... .--]
 PU1PBY = P B Y (Papa Bravo Yankee) [.--. -... -.--]
 PU1PBZ = P B Z (Papa Bravo Zulu) [.--. -... --..]
 PU1PCI = P C I (Papa Charlie India) [.--. -.-. ..]
 PU1PCK = P C K (Papa Charlie Kilo) [.--. -.-. -.-]
 PU1PCN = P C N (Papa Charlie November) [.--. -.-. -.]
 PU1PCQ = P C Q (Papa Charlie Quebec) [.--. -.-. --.-]
 PU1PCW = P C W (Papa Charlie Whiskey) [.--. -.-. .--]
 PU1PCY = P C Y (Papa Charlie Yankee) [.--. -.-. -.--]
 PU1PCZ = P C Z (Papa Charlie Zulu) [.--. -.-. --..]
 PU1PDB = P D B (Papa Delta Bravo) [.--. -.. -...]
 PU1PDG = P D G (Papa Delta Golf) [.--. -.. --.]
 PU1PDH = P D H (Papa Delta Hotel) [.--. -.. ....]
 PU1PDI = P D I (Papa Delta India) [.--. -.. ..]
 PU1PDK = P D K (Papa Delta Kilo) [.--. -.. -.-]
 PU1PDQ = P D Q (Papa Delta Quebec) [.--. -.. --.-]
 PU1PDR = P D R (Papa Delta Romeo) [.--. -.. .-.]
 PU1PDS = P D S (Papa Delta Sierra) [.--. -.. ...]
 PU1PDU = P D U (Papa Delta Uniform) [.--. -.. ..-]
 PU1PDV = P D V (Papa Delta Victor) [.--. -.. ...-]
 PU1PDW = P D W (Papa Delta Whiskey) [.--. -.. .--]
 PU1PDY = P D Y (Papa Delta Yankee) [.--. -.. -.--]
 PU1PDZ = P D Z (Papa Delta Zulu) [.--. -.. --..]
 PU1PEI = P E I (Papa Echo India) [.--. . ..]
 PU1PEJ = P E J (Papa Echo Juliett) [.--. . .---]
 PU1PEK = P E K (Papa Echo Kilo) [.--. . -.-]
 PU1PEL = P E L (Papa Echo Lima) [.--. . .-..]
 PU1PEM = P E M (Papa Echo Mike) [.--. . --]
 PU1PEO = P E O (Papa Echo Oscar) [.--. . ---]
 PU1PEQ = P E Q (Papa Echo Quebec) [.--. . --.-]
 PU1PEU = P E U (Papa Echo Uniform) [.--. . ..-]
 PU1PEV = P E V (Papa Echo Victor) [.--. . ...-]
 PU1PEW = P E W (Papa Echo Whiskey) [.--. . .--]
 PU1PFB = P F B (Papa Foxtrot Bravo) [.--. ..-. -...]
 PU1PFD = P F D (Papa Foxtrot Delta) [.--. ..-. -..]
 PU1PFE = P F E (Papa Foxtrot Echo) [.--. ..-. .]
 PU1PFK = P F K (Papa Foxtrot Kilo) [.--. ..-. -.-]
 PU1PFO = P F O (Papa Foxtrot Oscar) [.--. ..-. ---]
 PU1PFQ = P F Q (Papa Foxtrot Quebec) [.--. ..-. --.-]
 PU1PFT = P F T (Papa Foxtrot Tango) [.--. ..-. -]
 PU1PFU = P F U (Papa Foxtrot Uniform) [.--. ..-. ..-]
 PU1PFV = P F V (Papa Foxtrot Victor) [.--. ..-. ...-]
 PU1PFW = P F W (Papa Foxtrot Whiskey) [.--. ..-. .--]
 PU1PGC = P G C (Papa Golf Charlie) [.--. --. -.-.]
 PU1PGE = P G E (Papa Golf Echo) [.--. --. .]
 PU1PGF = P G F (Papa Golf Foxtrot) [.--. --. ..-.]
 PU1PGH = P G H (Papa Golf Hotel) [.--. --. ....]
 PU1PGI = P G I (Papa Golf India) [.--. --. ..]
 PU1PGK = P G K (Papa Golf Kilo) [.--. --. -.-]
 PU1PGQ = P G Q (Papa Golf Quebec) [.--. --. --.-]
 PU1PGR = P G R (Papa Golf Romeo) [.--. --. .-.]
 PU1PGU = P G U (Papa Golf Uniform) [.--. --. ..-]
 PU1PGW = P G W (Papa Golf Whiskey) [.--. --. .--]
 PU1PHD = P H D (Papa Hotel Delta) [.--. .... -..]
 PU1PHF = P H F (Papa Hotel Foxtrot) [.--. .... ..-.]
 PU1PHG = P H G (Papa Hotel Golf) [.--. .... --.]
 PU1PHI = P H I (Papa Hotel India) [.--. .... ..]
 PU1PHK = P H K (Papa Hotel Kilo) [.--. .... -.-]
 PU1PHN = P H N (Papa Hotel November) [.--. .... -.]
 PU1PHO = P H O (Papa Hotel Oscar) [.--. .... ---]
 PU1PHQ = P H Q (Papa Hotel Quebec) [.--. .... --.-]
 PU1PHT = P H T (Papa Hotel Tango) [.--. .... -]
 PU1PHU = P H U (Papa Hotel Uniform) [.--. .... ..-]
 PU1PHV = P H V (Papa Hotel Victor) [.--. .... ...-]
 PU1PHW = P H W (Papa Hotel Whiskey) [.--. .... .--]
 PU1PHY = P H Y (Papa Hotel Yankee) [.--. .... -.--]
 PU1PHZ = P H Z (Papa Hotel Zulu) [.--. .... --..]
 PU1PIA = P I A (Papa India Alfa) [.--. .. .-]
 PU1PIC = P I C (Papa India Charlie) [.--. .. -.-.]
 PU1PID = P I D (Papa India Delta) [.--. .. -..]
 PU1PIE = P I E (Papa India Echo) [.--. .. .]
 PU1PIF = P I F (Papa India Foxtrot) [.--. .. ..-.]
 PU1PIH = P I H (Papa India Hotel) [.--. .. ....]
 PU1PIK = P I K (Papa India Kilo) [.--. .. -.-]
 PU1PIL = P I L (Papa India Lima) [.--. .. .-..]
 PU1PIQ = P I Q (Papa India Quebec) [.--. .. --.-]
 PU1PIU = P I U (Papa India Uniform) [.--. .. ..-]
 PU1PIV = P I V (Papa India Victor) [.--. .. ...-]
 PU1PIW = P I W (Papa India Whiskey) [.--. .. .--]
 PU1PIY = P I Y (Papa India Yankee) [.--. .. -.--]
 PU1PIZ = P I Z (Papa India Zulu) [.--. .. --..]
 PU1PJA = P J A (Papa Juliett Alfa) [.--. .--- .-]
 PU1PJD = P J D (Papa Juliett Delta) [.--. .--- -..]
 PU1PJE = P J E (Papa Juliett Echo) [.--. .--- .]
 PU1PJF = P J F (Papa Juliett Foxtrot) [.--. .--- ..-.]
 PU1PJH = P J H (Papa Juliett Hotel) [.--. .--- ....]
 PU1PJK = P J K (Papa Juliett Kilo) [.--. .--- -.-]
 PU1PJN = P J N (Papa Juliett November) [.--. .--- -.]
 PU1PJO = P J O (Papa Juliett Oscar) [.--. .--- ---]
 PU1PJR = P J R (Papa Juliett Romeo) [.--. .--- .-.]
 PU1PJS = P J S (Papa Juliett Sierra) [.--. .--- ...]
 PU1PJT = P J T (Papa Juliett Tango) [.--. .--- -]
 PU1PJU = P J U (Papa Juliett Uniform) [.--. .--- ..-]
 PU1PJV = P J V (Papa Juliett Victor) [.--. .--- ...-]
 PU1PJW = P J W (Papa Juliett Whiskey) [.--. .--- .--]
 PU1PJY = P J Y (Papa Juliett Yankee) [.--. .--- -.--]
 PU1PJZ = P J Z (Papa Juliett Zulu) [.--. .--- --..]
 PU1PKA = P K A (Papa Kilo Alfa) [.--. -.- .-]
