 25.03.2025.21:45 = 0 3 . (-..- (null) ...-) [(null) (null) (null)]
 PU1OCZ = O C Z (Oscar Charlie Zulu) [--- -.-. --..]
 PU1ODA = O D A (Oscar Delta Alfa) [--- -.. .-]
 PU1ODC = O D C (Oscar Delta Charlie) [--- -.. -.-.]
 PU1ODD = O D D (Oscar Delta Delta) [--- -.. -..]
 PU1ODE = O D E (Oscar Delta Echo) [--- -.. .]
 PU1ODG = O D G (Oscar Delta Golf) [--- -.. --.]
 PU1ODH = O D H (Oscar Delta Hotel) [--- -.. ....]
 PU1ODI = O D I (Oscar Delta India) [--- -.. ..]
 PU1ODJ = O D J (Oscar Delta Juliett) [--- -.. .---]
 PU1ODK = O D K (Oscar Delta Kilo) [--- -.. -.-]
 PU1ODM = O D M (Oscar Delta Mike) [--- -.. --]
 PU1ODN = O D N (Oscar Delta November) [--- -.. -.]
 PU1ODO = O D O (Oscar Delta Oscar) [--- -.. ---]
 PU1ODP = O D P (Oscar Delta Papa) [--- -.. .--.]
 PU1ODQ = O D Q (Oscar Delta Quebec) [--- -.. --.-]
 PU1ODR = O D R (Oscar Delta Romeo) [--- -.. .-.]
 PU1ODS = O D S (Oscar Delta Sierra) [--- -.. ...]
 PU1ODU = O D U (Oscar Delta Uniform) [--- -.. ..-]
 PU1ODV = O D V (Oscar Delta Victor) [--- -.. ...-]
 PU1ODW = O D W (Oscar Delta Whiskey) [--- -.. .--]
 PU1ODX = O D X (Oscar Delta X-ray) [--- -.. -..-]
 PU1ODZ = O D Z (Oscar Delta Zulu) [--- -.. --..]
 PU1OEA = O E A (Oscar Echo Alfa) [--- . .-]
 PU1OEC = O E C (Oscar Echo Charlie) [--- . -.-.]
 PU1OEE = O E E (Oscar Echo Echo) [--- . .]
 PU1OEF = O E F (Oscar Echo Foxtrot) [--- . ..-.]
 PU1OEG = O E G (Oscar Echo Golf) [--- . --.]
 PU1OEH = O E H (Oscar Echo Hotel) [--- . ....]
 PU1OEI = O E I (Oscar Echo India) [--- . ..]
 PU1OEK = O E K (Oscar Echo Kilo) [--- . -.-]
 PU1OEN = O E N (Oscar Echo November) [--- . -.]
 PU1OEO = O E O (Oscar Echo Oscar) [--- . ---]
 PU1OEQ = O E Q (Oscar Echo Quebec) [--- . --.-]
 PU1OER = O E R (Oscar Echo Romeo) [--- . .-.]
 PU1OET = O E T (Oscar Echo Tango) [--- . -]
 PU1OEU = O E U (Oscar Echo Uniform) [--- . ..-]
 PU1OEV = O E V (Oscar Echo Victor) [--- . ...-]
 PU1OEW = O E W (Oscar Echo Whiskey) [--- . .--]
 PU1OEX = O E X (Oscar Echo X-ray) [--- . -..-]
 PU1OEY = O E Y (Oscar Echo Yankee) [--- . -.--]
 PU1OEZ = O E Z (Oscar Echo Zulu) [--- . --..]
 PU1OFA = O F A (Oscar Foxtrot Alfa) [--- ..-. .-]
 PU1OFB = O F B (Oscar Foxtrot Bravo) [--- ..-. -...]
 PU1OFC = O F C (Oscar Foxtrot Charlie) [--- ..-. -.-.]
 PU1OFD = O F D (Oscar Foxtrot Delta) [--- ..-. -..]
 PU1OFE = O F E (Oscar Foxtrot Echo) [--- ..-. .]
 PU1OFH = O F H (Oscar Foxtrot Hotel) [--- ..-. ....]
 PU1OFK = O F K (Oscar Foxtrot Kilo) [--- ..-. -.-]
 PU1OFL = O F L (Oscar Foxtrot Lima) [--- ..-. .-..]
 PU1OFM = O F M (Oscar Foxtrot Mike) [--- ..-. --]
 PU1OFN = O F N (Oscar Foxtrot November) [--- ..-. -.]
 PU1OFO = O F O (Oscar Foxtrot Oscar) [--- ..-. ---]
 PU1OFP = O F P (Oscar Foxtrot Papa) [--- ..-. .--.]
 PU1OFQ = O F Q (Oscar Foxtrot Quebec) [--- ..-. --.-]
 PU1OFR = O F R (Oscar Foxtrot Romeo) [--- ..-. .-.]
 PU1OFT = O F T (Oscar Foxtrot Tango) [--- ..-. -]
 PU1OFU = O F U (Oscar Foxtrot Uniform) [--- ..-. ..-]
 PU1OFV = O F V (Oscar Foxtrot Victor) [--- ..-. ...-]
 PU1OFW = O F W (Oscar Foxtrot Whiskey) [--- ..-. .--]
 PU1OFX = O F X (Oscar Foxtrot X-ray) [--- ..-. -..-]
 PU1OFY = O F Y (Oscar Foxtrot Yankee) [--- ..-. -.--]
 PU1OFZ = O F Z (Oscar Foxtrot Zulu) [--- ..-. --..]
 PU1OGA = O G A (Oscar Golf Alfa) [--- --. .-]
 PU1OGB = O G B (Oscar Golf Bravo) [--- --. -...]
 PU1OGC = O G C (Oscar Golf Charlie) [--- --. -.-.]
 PU1OGD = O G D (Oscar Golf Delta) [--- --. -..]
 PU1OGE = O G E (Oscar Golf Echo) [--- --. .]
 PU1OGF = O G F (Oscar Golf Foxtrot) [--- --. ..-.]
 PU1OGG = O G G (Oscar Golf Golf) [--- --. --.]
 PU1OGH = O G H (Oscar Golf Hotel) [--- --. ....]
 PU1OGJ = O G J (Oscar Golf Juliett) [--- --. .---]
 PU1OGK = O G K (Oscar Golf Kilo) [--- --. -.-]
 PU1OGL = O G L (Oscar Golf Lima) [--- --. .-..]
 PU1OGN = O G N (Oscar Golf November) [--- --. -.]
 PU1OGO = O G O (Oscar Golf Oscar) [--- --. ---]
 PU1OGP = O G P (Oscar Golf Papa) [--- --. .--.]
 PU1OGQ = O G Q (Oscar Golf Quebec) [--- --. --.-]
 PU1OGS = O G S (Oscar Golf Sierra) [--- --. ...]
 PU1OGT = O G T (Oscar Golf Tango) [--- --. -]
 PU1OGU = O G U (Oscar Golf Uniform) [--- --. ..-]
 PU1OGV = O G V (Oscar Golf Victor) [--- --. ...-]
 PU1OGW = O G W (Oscar Golf Whiskey) [--- --. .--]
 PU1OGX = O G X (Oscar Golf X-ray) [--- --. -..-]
 PU1OGY = O G Y (Oscar Golf Yankee) [--- --. -.--]
 PU1OGZ = O G Z (Oscar Golf Zulu) [--- --. --..]
 PU1OHA = O H A (Oscar Hotel Alfa) [--- .... .-]
 PU1OHB = O H B (Oscar Hotel Bravo) [--- .... -...]
 PU1OHC = O H C (Oscar Hotel Charlie) [--- .... -.-.]
 PU1OHE = O H E (Oscar Hotel Echo) [--- .... .]
 PU1OHF = O H F (Oscar Hotel Foxtrot) [--- .... ..-.]
 PU1OHG = O H G (Oscar Hotel Golf) [--- .... --.]
 PU1OHH = O H H (Oscar Hotel Hotel) [--- .... ....]
 PU1OHI = O H I (Oscar Hotel India) [--- .... ..]
 PU1OHJ = O H J (Oscar Hotel Juliett) [--- .... .---]
 PU1OHK = O H K (Oscar Hotel Kilo) [--- .... -.-]
 PU1OHL = O H L (Oscar Hotel Lima) [--- .... .-..]
 PU1OHM = O H M (Oscar Hotel Mike) [--- .... --]
 PU1OHN = O H N (Oscar Hotel November) [--- .... -.]
 PU1OHO = O H O (Oscar Hotel Oscar) [--- .... ---]
 PU1OHP = O H P (Oscar Hotel Papa) [--- .... .--.]
 PU1OHQ = O H Q (Oscar Hotel Quebec) [--- .... --.-]
 PU1OHR = O H R (Oscar Hotel Romeo) [--- .... .-.]
 PU1OHT = O H T (Oscar Hotel Tango) [--- .... -]
 PU1OHU = O H U (Oscar Hotel Uniform) [--- .... ..-]
 PU1OHV = O H V (Oscar Hotel Victor) [--- .... ...-]
 PU1OHW = O H W (Oscar Hotel Whiskey) [--- .... .--]
 PU1OHX = O H X (Oscar Hotel X-ray) [--- .... -..-]
 PU1OHY = O H Y (Oscar Hotel Yankee) [--- .... -.--]
 PU1OHZ = O H Z (Oscar Hotel Zulu) [--- .... --..]
 PU1OIA = O I A (Oscar India Alfa) [--- .. .-]
 PU1OIB = O I B (Oscar India Bravo) [--- .. -...]
 PU1OIC = O I C (Oscar India Charlie) [--- .. -.-.]
 PU1OID = O I D (Oscar India Delta) [--- .. -..]
 PU1OIE = O I E (Oscar India Echo) [--- .. .]
 PU1OIF = O I F (Oscar India Foxtrot) [--- .. ..-.]
 PU1OIG = O I G (Oscar India Golf) [--- .. --.]
 PU1OIH = O I H (Oscar India Hotel) [--- .. ....]
 PU1OIJ = O I J (Oscar India Juliett) [--- .. .---]
 PU1OIK = O I K (Oscar India Kilo) [--- .. -.-]
 PU1OIL = O I L (Oscar India Lima) [--- .. .-..]
 PU1OIM = O I M (Oscar India Mike) [--- .. --]
 PU1OIN = O I N (Oscar India November) [--- .. -.]
 PU1OIP = O I P (Oscar India Papa) [--- .. .--.]
 PU1OIQ = O I Q (Oscar India Quebec) [--- .. --.-]
 PU1OIT = O I T (Oscar India Tango) [--- .. -]
 PU1OIU = O I U (Oscar India Uniform) [--- .. ..-]
 PU1OIV = O I V (Oscar India Victor) [--- .. ...-]
 PU1OIW = O I W (Oscar India Whiskey) [--- .. .--]
 PU1OIX = O I X (Oscar India X-ray) [--- .. -..-]
 PU1OIY = O I Y (Oscar India Yankee) [--- .. -.--]
 PU1OIZ = O I Z (Oscar India Zulu) [--- .. --..]
 PU1OJA = O J A (Oscar Juliett Alfa) [--- .--- .-]
 PU1OJB = O J B (Oscar Juliett Bravo) [--- .--- -...]
 PU1OJC = O J C (Oscar Juliett Charlie) [--- .--- -.-.]
 PU1OJD = O J D (Oscar Juliett Delta) [--- .--- -..]
 PU1OJE = O J E (Oscar Juliett Echo) [--- .--- .]
 PU1OJG = O J G (Oscar Juliett Golf) [--- .--- --.]
 PU1OJH = O J H (Oscar Juliett Hotel) [--- .--- ....]
 PU1OJI = O J I (Oscar Juliett India) [--- .--- ..]
 PU1OJK = O J K (Oscar Juliett Kilo) [--- .--- -.-]
 PU1OJL = O J L (Oscar Juliett Lima) [--- .--- .-..]
 PU1OJM = O J M (Oscar Juliett Mike) [--- .--- --]
 PU1OJN = O J N (Oscar Juliett November) [--- .--- -.]
 PU1OJO = O J O (Oscar Juliett Oscar) [--- .--- ---]
 PU1OJP = O J P (Oscar Juliett Papa) [--- .--- .--.]
 PU1OJQ = O J Q (Oscar Juliett Quebec) [--- .--- --.-]
 PU1OJS = O J S (Oscar Juliett Sierra) [--- .--- ...]
 PU1OJT = O J T (Oscar Juliett Tango) [--- .--- -]
 PU1OJU = O J U (Oscar Juliett Uniform) [--- .--- ..-]
 PU1OJV = O J V (Oscar Juliett Victor) [--- .--- ...-]
 PU1OJW = O J W (Oscar Juliett Whiskey) [--- .--- .--]
 PU1OJX = O J X (Oscar Juliett X-ray) [--- .--- -..-]
 PU1OJY = O J Y (Oscar Juliett Yankee) [--- .--- -.--]
 PU1OJZ = O J Z (Oscar Juliett Zulu) [--- .--- --..]
 PU1OKA = O K A (Oscar Kilo Alfa) [--- -.- .-]
 PU1OKB = O K B (Oscar Kilo Bravo) [--- -.- -...]
 PU1OKC = O K C (Oscar Kilo Charlie) [--- -.- -.-.]
 PU1OKD = O K D (Oscar Kilo Delta) [--- -.- -..]
 PU1OKE = O K E (Oscar Kilo Echo) [--- -.- .]
 PU1OKF = O K F (Oscar Kilo Foxtrot) [--- -.- ..-.]
 PU1OKG = O K G (Oscar Kilo Golf) [--- -.- --.]
 PU1OKH = O K H (Oscar Kilo Hotel) [--- -.- ....]
 PU1OKI = O K I (Oscar Kilo India) [--- -.- ..]
 PU1OKL = O K L (Oscar Kilo Lima) [--- -.- .-..]
 PU1OKM = O K M (Oscar Kilo Mike) [--- -.- --]
 PU1OKN = O K N (Oscar Kilo November) [--- -.- -.]
 PU1OKO = O K O (Oscar Kilo Oscar) [--- -.- ---]
 PU1OKP = O K P (Oscar Kilo Papa) [--- -.- .--.]
 PU1OKQ = O K Q (Oscar Kilo Quebec) [--- -.- --.-]
 PU1OKR = O K R (Oscar Kilo Romeo) [--- -.- .-.]
 PU1OKS = O K S (Oscar Kilo Sierra) [--- -.- ...]
 PU1OKT = O K T (Oscar Kilo Tango) [--- -.- -]
 PU1OKU = O K U (Oscar Kilo Uniform) [--- -.- ..-]
 PU1OKV = O K V (Oscar Kilo Victor) [--- -.- ...-]
 PU1OKX = O K X (Oscar Kilo X-ray) [--- -.- -..-]
 PU1OKY = O K Y (Oscar Kilo Yankee) [--- -.- -.--]
 PU1OKZ = O K Z (Oscar Kilo Zulu) [--- -.- --..]
 PU1OLF = O L F (Oscar Lima Foxtrot) [--- .-.. ..-.]
 PU1OLJ = O L J (Oscar Lima Juliett) [--- .-.. .---]
 PU1OLK = O L K (Oscar Lima Kilo) [--- .-.. -.-]
 PU1OLL = O L L (Oscar Lima Lima) [--- .-.. .-..]
 PU1OLM = O L M (Oscar Lima Mike) [--- .-.. --]
 PU1OLO = O L O (Oscar Lima Oscar) [--- .-.. ---]
 PU1OLQ = O L Q (Oscar Lima Quebec) [--- .-.. --.-]
 PU1OLR = O L R (Oscar Lima Romeo) [--- .-.. .-.]
 PU1OLU = O L U (Oscar Lima Uniform) [--- .-.. ..-]
 PU1OLW = O L W (Oscar Lima Whiskey) [--- .-.. .--]
 PU1OLX = O L X (Oscar Lima X-ray) [--- .-.. -..-]
 PU1OLZ = O L Z (Oscar Lima Zulu) [--- .-.. --..]
 PU1OMC = O M C (Oscar Mike Charlie) [--- -- -.-.]
 PU1OME = O M E (Oscar Mike Echo) [--- -- .]
 PU1OMH = O M H (Oscar Mike Hotel) [--- -- ....]
 PU1OMI = O M I (Oscar Mike India) [--- -- ..]
 PU1OMJ = O M J (Oscar Mike Juliett) [--- -- .---]
 PU1OMK = O M K (Oscar Mike Kilo) [--- -- -.-]
 PU1OML = O M L (Oscar Mike Lima) [--- -- .-..]
 PU1OMN = O M N (Oscar Mike November) [--- -- -.]
 PU1OMP = O M P (Oscar Mike Papa) [--- -- .--.]
 PU1OMQ = O M Q (Oscar Mike Quebec) [--- -- --.-]
 PU1OMR = O M R (Oscar Mike Romeo) [--- -- .-.]
 PU1OMS = O M S (Oscar Mike Sierra) [--- -- ...]
 PU1OMU = O M U (Oscar Mike Uniform) [--- -- ..-]
 PU1OMV = O M V (Oscar Mike Victor) [--- -- ...-]
 PU1OMW = O M W (Oscar Mike Whiskey) [--- -- .--]
 PU1OMX = O M X (Oscar Mike X-ray) [--- -- -..-]
 PU1OMY = O M Y (Oscar Mike Yankee) [--- -- -.--]
 PU1ONA = O N A (Oscar November Alfa) [--- -. .-]
 PU1ONB = O N B (Oscar November Bravo) [--- -. -...]
 PU1ONC = O N C (Oscar November Charlie) [--- -. -.-.]
 PU1OND = O N D (Oscar November Delta) [--- -. -..]
 PU1ONF = O N F (Oscar November Foxtrot) [--- -. ..-.]
 PU1ONG = O N G (Oscar November Golf) [--- -. --.]
 PU1ONH = O N H (Oscar November Hotel) [--- -. ....]
 PU1ONI = O N I (Oscar November India) [--- -. ..]
 PU1ONJ = O N J (Oscar November Juliett) [--- -. .---]
 PU1ONK = O N K (Oscar November Kilo) [--- -. -.-]
 PU1ONL = O N L (Oscar November Lima) [--- -. .-..]
 PU1ONM = O N M (Oscar November Mike) [--- -. --]
 PU1ONN = O N N (Oscar November November) [--- -. -.]
 PU1ONO = O N O (Oscar November Oscar) [--- -. ---]
 PU1ONP = O N P (Oscar November Papa) [--- -. .--.]
 PU1ONQ = O N Q (Oscar November Quebec) [--- -. --.-]
 PU1ONR = O N R (Oscar November Romeo) [--- -. .-.]
 PU1ONS = O N S (Oscar November Sierra) [--- -. ...]
 PU1ONT = O N T (Oscar November Tango) [--- -. -]
 PU1ONU = O N U (Oscar November Uniform) [--- -. ..-]
 PU1ONV = O N V (Oscar November Victor) [--- -. ...-]
 PU1ONW = O N W (Oscar November Whiskey) [--- -. .--]
 PU1ONX = O N X (Oscar November X-ray) [--- -. -..-]
 PU1ONY = O N Y (Oscar November Yankee) [--- -. -.--]
 PU1ONZ = O N Z (Oscar November Zulu) [--- -. --..]
 PU1OOA = O O A (Oscar Oscar Alfa) [--- --- .-]
 PU1OOC = O O C (Oscar Oscar Charlie) [--- --- -.-.]
 PU1OOD = O O D (Oscar Oscar Delta) [--- --- -..]
 PU1OOE = O O E (Oscar Oscar Echo) [--- --- .]
 PU1OOF = O O F (Oscar Oscar Foxtrot) [--- --- ..-.]
 PU1OOG = O O G (Oscar Oscar Golf) [--- --- --.]
 PU1OOH = O O H (Oscar Oscar Hotel) [--- --- ....]
 PU1OOI = O O I (Oscar Oscar India) [--- --- ..]
 PU1OOJ = O O J (Oscar Oscar Juliett) [--- --- .---]
 PU1OOK = O O K (Oscar Oscar Kilo) [--- --- -.-]
 PU1OOL = O O L (Oscar Oscar Lima) [--- --- .-..]
 PU1OON = O O N (Oscar Oscar November) [--- --- -.]
 PU1OOP = O O P (Oscar Oscar Papa) [--- --- .--.]
 PU1OOQ = O O Q (Oscar Oscar Quebec) [--- --- --.-]
 PU1OOR = O O R (Oscar Oscar Romeo) [--- --- .-.]
 PU1OOS = O O S (Oscar Oscar Sierra) [--- --- ...]
 PU1OOT = O O T (Oscar Oscar Tango) [--- --- -]
 PU1OOU = O O U (Oscar Oscar Uniform) [--- --- ..-]
 PU1OOV = O O V (Oscar Oscar Victor) [--- --- ...-]
 PU1OOW = O O W (Oscar Oscar Whiskey) [--- --- .--]
 PU1OOX = O O X (Oscar Oscar X-ray) [--- --- -..-]
 PU1OOY = O O Y (Oscar Oscar Yankee) [--- --- -.--]
 PU1OOZ = O O Z (Oscar Oscar Zulu) [--- --- --..]
 PU1OPG = O P G (Oscar Papa Golf) [--- .--. --.]
 PU1OPH = O P H (Oscar Papa Hotel) [--- .--. ....]
 PU1OPI = O P I (Oscar Papa India) [--- .--. ..]
 PU1OPJ = O P J (Oscar Papa Juliett) [--- .--. .---]
 PU1OPK = O P K (Oscar Papa Kilo) [--- .--. -.-]
 PU1OPL = O P L (Oscar Papa Lima) [--- .--. .-..]
 PU1OPN = O P N (Oscar Papa November) [--- .--. -.]
 PU1OPR = O P R (Oscar Papa Romeo) [--- .--. .-.]
 PU1OPU = O P U (Oscar Papa Uniform) [--- .--. ..-]
 PU1OPV = O P V (Oscar Papa Victor) [--- .--. ...-]
 PU1OPW = O P W (Oscar Papa Whiskey) [--- .--. .--]
 PU1OPX = O P X (Oscar Papa X-ray) [--- .--. -..-]
 PU1OPY = O P Y (Oscar Papa Yankee) [--- .--. -.--]
 PU1OPZ = O P Z (Oscar Papa Zulu) [--- .--. --..]
 PU1OQB = O Q B (Oscar Quebec Bravo) [--- --.- -...]
 PU1OQC = O Q C (Oscar Quebec Charlie) [--- --.- -.-.]
 PU1OQD = O Q D (Oscar Quebec Delta) [--- --.- -..]
 PU1OQE = O Q E (Oscar Quebec Echo) [--- --.- .]
 PU1OQF = O Q F (Oscar Quebec Foxtrot) [--- --.- ..-.]
 PU1OQG = O Q G (Oscar Quebec Golf) [--- --.- --.]
 PU1OQH = O Q H (Oscar Quebec Hotel) [--- --.- ....]
 PU1OQI = O Q I (Oscar Quebec India) [--- --.- ..]
 PU1OQJ = O Q J (Oscar Quebec Juliett) [--- --.- .---]
 PU1OQK = O Q K (Oscar Quebec Kilo) [--- --.- -.-]
 PU1OQL = O Q L (Oscar Quebec Lima) [--- --.- .-..]
 PU1OQN = O Q N (Oscar Quebec November) [--- --.- -.]
 PU1OQO = O Q O (Oscar Quebec Oscar) [--- --.- ---]
 PU1OQP = O Q P (Oscar Quebec Papa) [--- --.- .--.]
 PU1OQQ = O Q Q (Oscar Quebec Quebec) [--- --.- --.-]
 PU1OQR = O Q R (Oscar Quebec Romeo) [--- --.- .-.]
 PU1OQS = O Q S (Oscar Quebec Sierra) [--- --.- ...]
 PU1OQT = O Q T (Oscar Quebec Tango) [--- --.- -]
 PU1OQU = O Q U (Oscar Quebec Uniform) [--- --.- ..-]
 PU1OQV = O Q V (Oscar Quebec Victor) [--- --.- ...-]
 PU1OQW = O Q W (Oscar Quebec Whiskey) [--- --.- .--]
 PU1OQX = O Q X (Oscar Quebec X-ray) [--- --.- -..-]
 PU1OQY = O Q Y (Oscar Quebec Yankee) [--- --.- -.--]
 PU1OQZ = O Q Z (Oscar Quebec Zulu) [--- --.- --..]
 PU1ORA = O R A (Oscar Romeo Alfa) [--- .-. .-]
 PU1ORB = O R B (Oscar Romeo Bravo) [--- .-. -...]
 PU1ORC = O R C (Oscar Romeo Charlie) [--- .-. -.-.]
 PU1ORD = O R D (Oscar Romeo Delta) [--- .-. -..]
 PU1ORG = O R G (Oscar Romeo Golf) [--- .-. --.]
 PU1ORH = O R H (Oscar Romeo Hotel) [--- .-. ....]
 PU1ORI = O R I (Oscar Romeo India) [--- .-. ..]
 PU1ORJ = O R J (Oscar Romeo Juliett) [--- .-. .---]
 PU1ORK = O R K (Oscar Romeo Kilo) [--- .-. -.-]
 PU1ORN = O R N (Oscar Romeo November) [--- .-. -.]
 PU1ORP = O R P (Oscar Romeo Papa) [--- .-. .--.]
 PU1ORQ = O R Q (Oscar Romeo Quebec) [--- .-. --.-]
 PU1ORR = O R R (Oscar Romeo Romeo) [--- .-. .-.]
 PU1ORS = O R S (Oscar Romeo Sierra) [--- .-. ...]
 PU1ORT = O R T (Oscar Romeo Tango) [--- .-. -]
 PU1ORU = O R U (Oscar Romeo Uniform) [--- .-. ..-]
 PU1ORV = O R V (Oscar Romeo Victor) [--- .-. ...-]
 PU1ORW = O R W (Oscar Romeo Whiskey) [--- .-. .--]
 PU1ORX = O R X (Oscar Romeo X-ray) [--- .-. -..-]
 PU1ORY = O R Y (Oscar Romeo Yankee) [--- .-. -.--]
 PU1ORZ = O R Z (Oscar Romeo Zulu) [--- .-. --..]
 PU1OSC = O S C (Oscar Sierra Charlie) [--- ... -.-.]
 PU1OSE = O S E (Oscar Sierra Echo) [--- ... .]
 PU1OSH = O S H (Oscar Sierra Hotel) [--- ... ....]
 PU1OSI = O S I (Oscar Sierra India) [--- ... ..]
 PU1OSK = O S K (Oscar Sierra Kilo) [--- ... -.-]
 PU1OSL = O S L (Oscar Sierra Lima) [--- ... .-..]
 PU1OSN = O S N (Oscar Sierra November) [--- ... -.]
 PU1OSP = O S P (Oscar Sierra Papa) [--- ... .--.]
 PU1OSQ = O S Q (Oscar Sierra Quebec) [--- ... --.-]
 PU1OSS = O S S (Oscar Sierra Sierra) [--- ... ...]
 PU1OST = O S T (Oscar Sierra Tango) [--- ... -]
 PU1OSU = O S U (Oscar Sierra Uniform) [--- ... ..-]
 PU1OSV = O S V (Oscar Sierra Victor) [--- ... ...-]
 PU1OSW = O S W (Oscar Sierra Whiskey) [--- ... .--]
 PU1OSX = O S X (Oscar Sierra X-ray) [--- ... -..-]
 PU1OSY = O S Y (Oscar Sierra Yankee) [--- ... -.--]
 PU1OSZ = O S Z (Oscar Sierra Zulu) [--- ... --..]
 PU1OTB = O T B (Oscar Tango Bravo) [--- - -...]
 PU1OTD = O T D (Oscar Tango Delta) [--- - -..]
 PU1OTE = O T E (Oscar Tango Echo) [--- - .]
 PU1OTF = O T F (Oscar Tango Foxtrot) [--- - ..-.]
 PU1OTG = O T G (Oscar Tango Golf) [--- - --.]
 PU1OTI = O T I (Oscar Tango India) [--- - ..]
 PU1OTJ = O T J (Oscar Tango Juliett) [--- - .---]
 PU1OTK = O T K (Oscar Tango Kilo) [--- - -.-]
 PU1OTL = O T L (Oscar Tango Lima) [--- - .-..]
 PU1OTM = O T M (Oscar Tango Mike) [--- - --]
 PU1OTO = O T O (Oscar Tango Oscar) [--- - ---]
 PU1OTQ = O T Q (Oscar Tango Quebec) [--- - --.-]
 PU1OTR = O T R (Oscar Tango Romeo) [--- - .-.]
 PU1OTS = O T S (Oscar Tango Sierra) [--- - ...]
 PU1OTT = O T T (Oscar Tango Tango) [--- - -]
 PU1OTV = O T V (Oscar Tango Victor) [--- - ...-]
 PU1OTW = O T W (Oscar Tango Whiskey) [--- - .--]
 PU1OTX = O T X (Oscar Tango X-ray) [--- - -..-]
 PU1OTY = O T Y (Oscar Tango Yankee) [--- - -.--]
 PU1OUA = O U A (Oscar Uniform Alfa) [--- ..- .-]
 PU1OUB = O U B (Oscar Uniform Bravo) [--- ..- -...]
 PU1OUC = O U C (Oscar Uniform Charlie) [--- ..- -.-.]
 PU1OUD = O U D (Oscar Uniform Delta) [--- ..- -..]
 PU1OUE = O U E (Oscar Uniform Echo) [--- ..- .]
 PU1OUF = O U F (Oscar Uniform Foxtrot) [--- ..- ..-.]
 PU1OUG = O U G (Oscar Uniform Golf) [--- ..- --.]
 PU1OUH = O U H (Oscar Uniform Hotel) [--- ..- ....]
 PU1OUI = O U I (Oscar Uniform India) [--- ..- ..]
 PU1OUJ = O U J (Oscar Uniform Juliett) [--- ..- .---]
 PU1OUK = O U K (Oscar Uniform Kilo) [--- ..- -.-]
 PU1OUL = O U L (Oscar Uniform Lima) [--- ..- .-..]
 PU1OUM = O U M (Oscar Uniform Mike) [--- ..- --]
 PU1OUN = O U N (Oscar Uniform November) [--- ..- -.]
 PU1OUO = O U O (Oscar Uniform Oscar) [--- ..- ---]
 PU1OUP = O U P (Oscar Uniform Papa) [--- ..- .--.]
 PU1OUQ = O U Q (Oscar Uniform Quebec) [--- ..- --.-]
 PU1OUR = O U R (Oscar Uniform Romeo) [--- ..- .-.]
 PU1OUS = O U S (Oscar Uniform Sierra) [--- ..- ...]
 PU1OUU = O U U (Oscar Uniform Uniform) [--- ..- ..-]
 PU1OUW = O U W (Oscar Uniform Whiskey) [--- ..- .--]
 PU1OUX = O U X (Oscar Uniform X-ray) [--- ..- -..-]
 PU1OUY = O U Y (Oscar Uniform Yankee) [--- ..- -.--]
 PU1OUZ = O U Z (Oscar Uniform Zulu) [--- ..- --..]
 PU1OVA = O V A (Oscar Victor Alfa) [--- ...- .-]
 PU1OVB = O V B (Oscar Victor Bravo) [--- ...- -...]
 PU1OVC = O V C (Oscar Victor Charlie) [--- ...- -.-.]
 PU1OVD = O V D (Oscar Victor Delta) [--- ...- -..]
 PU1OVE = O V E (Oscar Victor Echo) [--- ...- .]
 PU1OVF = O V F (Oscar Victor Foxtrot) [--- ...- ..-.]
 PU1OVG = O V G (Oscar Victor Golf) [--- ...- --.]
 PU1OVH = O V H (Oscar Victor Hotel) [--- ...- ....]
 PU1OVI = O V I (Oscar Victor India) [--- ...- ..]
 PU1OVJ = O V J (Oscar Victor Juliett) [--- ...- .---]
 PU1OVK = O V K (Oscar Victor Kilo) [--- ...- -.-]
 PU1OVL = O V L (Oscar Victor Lima) [--- ...- .-..]
 PU1OVM = O V M (Oscar Victor Mike) [--- ...- --]
 PU1OVN = O V N (Oscar Victor November) [--- ...- -.]
 PU1OVO = O V O (Oscar Victor Oscar) [--- ...- ---]
 PU1OVP = O V P (Oscar Victor Papa) [--- ...- .--.]
 PU1OVQ = O V Q (Oscar Victor Quebec) [--- ...- --.-]
 PU1OVS = O V S (Oscar Victor Sierra) [--- ...- ...]
 PU1OVT = O V T (Oscar Victor Tango) [--- ...- -]
 PU1OVU = O V U (Oscar Victor Uniform) [--- ...- ..-]
 PU1OVV = O V V (Oscar Victor Victor) [--- ...- ...-]
 PU1OVW = O V W (Oscar Victor Whiskey) [--- ...- .--]
 PU1OVX = O V X (Oscar Victor X-ray) [--- ...- -..-]
 PU1OVY = O V Y (Oscar Victor Yankee) [--- ...- -.--]
 PU1OVZ = O V Z (Oscar Victor Zulu) [--- ...- --..]
 PU1OWA = O W A (Oscar Whiskey Alfa) [--- .-- .-]
 PU1OWB = O W B (Oscar Whiskey Bravo) [--- .-- -...]
 PU1OWC = O W C (Oscar Whiskey Charlie) [--- .-- -.-.]
 PU1OWD = O W D (Oscar Whiskey Delta) [--- .-- -..]
 PU1OWE = O W E (Oscar Whiskey Echo) [--- .-- .]
 PU1OWF = O W F (Oscar Whiskey Foxtrot) [--- .-- ..-.]
 PU1OWG = O W G (Oscar Whiskey Golf) [--- .-- --.]
 PU1OWH = O W H (Oscar Whiskey Hotel) [--- .-- ....]
 PU1OWI = O W I (Oscar Whiskey India) [--- .-- ..]
